DATE,Fuel_Code,POC_Code,Total_TP,PS,T2M,WD50M,WD50M_rad,u,v,WS50M
2018-11-19,Wind,TWC2201,641072.34,98.04,11.08,274.4,4.78918346747244,0.0767190281268181,-0.9970527522269202,5.67
2018-11-20,Wind,TWC2201,128171.37,98.03,10.07,325.5,5.681046715241543,0.8241261886220156,-0.5664062369248329,2.83
2018-11-21,Wind,TWC2201,76269.07,98.23,10.91,357.6,6.241297405131723,0.9991228300988584,-0.041875653729199,2.81
2018-11-22,Wind,TWC2201,38750.89,98.2,12.06,152.6,2.663372438543347,-0.8878153851364012,0.4601997847838517,3.98
2018-11-23,Wind,TWC2201,710427.91,98.58,14.6,98.0,1.710422666954443,-0.1391731009600653,0.9902680687415704,5.06
2018-11-24,Wind,TWC2201,524189.09,98.35,15.24,47.7,0.8325220532012952,0.6730125135097733,0.7396310949786097,4.8
2018-11-25,Wind,TWC2201,1561553.24,97.79,15.05,87.2,1.5219271077390557,0.0488497697956131,0.998806137341434,9.01
2018-11-26,Wind,TWC2201,819606.2,97.78,14.07,119.3,2.0821777976292357,-0.4893824517488463,0.8720692724321205,7.41
2018-11-27,Wind,TWC2201,429424.99,97.68,14.01,189.5,3.3073989325292543,-0.9862856015372314,-0.1650476058606774,6.52
2018-11-28,Wind,TWC2201,971827.17,98.07,15.31,127.8,2.230530784048753,-0.6129070536529763,0.7901550123756905,8.33
2018-11-29,Wind,TWC2201,1502997.43,98.92,14.09,142.8,2.492330171847903,-0.7965299180241965,0.6045991148623746,7.28
2018-11-30,Wind,TWC2201,1617705.23,99.11,15.82,74.0,1.291543646475804,0.2756373558169991,0.9612616959383188,7.36
2018-12-01,Wind,TWC2201,1751001.08,98.81,15.72,62.0,1.0821041362364845,0.4694715627858908,0.8829475928589269,10.31
2018-12-02,Wind,TWC2201,1478360.99,98.35,17.68,65.7,1.1466813185602749,0.4115143586051086,0.9114032766354452,8.71
2018-12-03,Wind,TWC2201,343696.01,97.8,18.32,21.3,0.3717551306747922,0.9316912275855488,0.3632512304729783,3.67
2018-12-04,Wind,TWC2201,1302281.5,97.72,16.63,316.4,5.522221753310058,0.7241718614374669,-0.6896195437356704,11.4
2018-12-05,Wind,TWC2201,2428588.1,98.04,13.83,303.1,5.290092962794813,0.5461019610144293,-0.8377187166204386,15.84
2018-12-06,Wind,TWC2201,915571.61,98.73,11.46,205.3,3.5831609543443586,-0.9040825496607784,-0.4273578633871923,7.56
2018-12-07,Wind,TWC2201,342078.37,99.74,12.62,210.8,3.679154063204047,-0.8589598969306643,-0.5120428648705717,6.47
2018-12-08,Wind,TWC2201,738718.62,99.7,15.09,321.0,5.602506898901797,0.7771459614569706,-0.6293203910498378,4.56
2018-12-09,Wind,TWC2201,931638.77,99.23,16.45,328.5,5.733406592801373,0.8526401643540923,-0.5224985647159487,6.12
2018-12-10,Wind,TWC2201,1397907.71,99.07,15.92,131.9,2.302089283380521,-0.6678325554710467,0.744311546231154,7.0
2018-12-11,Wind,TWC2201,335421.33,99.01,16.19,69.2,1.2077678423800762,0.3551069624081369,0.9348256763960144,2.91
2018-12-12,Wind,TWC2201,90614.88,98.89,16.75,247.4,4.317944569433972,-0.3842953226598034,-0.923210217112981,2.47
2018-12-13,Wind,TWC2201,347517.39,99.13,17.13,114.0,1.989675347273536,-0.4067366430758002,0.9135454576426008,4.1
2018-12-14,Wind,TWC2201,165029.4,99.46,16.54,85.6,1.494001839707146,0.0767190281268188,0.9970527522269202,2.42
2018-12-15,Wind,TWC2201,300637.24,99.75,17.44,154.5,2.6965336943312392,-0.9025852843498606,0.4305110968082951,3.21
2018-12-16,Wind,TWC2201,600218.23,100.07,17.47,123.8,2.16071761396898,-0.5562956155003048,0.8309844692743282,3.51
2018-12-17,Wind,TWC2201,853568.52,99.94,17.47,319.4,5.574581630869888,0.7592713073348805,-0.6507742172658514,6.78
2018-12-18,Wind,TWC2201,2495473.44,99.04,17.22,302.1,5.27263967027487,0.5313985795180832,-0.8471219213821369,11.36
2018-12-19,Wind,TWC2201,1121851.73,98.23,16.99,313.2,5.46637121724624,0.6845471059286886,-0.7289686274214116,8.28
2018-12-20,Wind,TWC2201,665318.06,97.72,16.21,256.6,4.47851486061745,-0.2317479034941571,-0.9727758782093966,4.7
2018-12-21,Wind,TWC2201,436761.46,97.72,15.47,267.8,4.673991736840815,-0.0383878090875195,-0.9992629164106211,5.03
2018-12-22,Wind,TWC2201,653374.13,98.12,15.93,280.7,4.899139210348083,0.1856666153855769,-0.9826127965436152,5.7
2018-12-23,Wind,TWC2201,1190354.05,98.83,15.76,123.5,2.155481626212997,-0.5519369853120581,0.8338858220671682,5.71
2018-12-24,Wind,TWC2201,2435542.09,99.17,15.75,90.1,1.5725416560468908,-0.0017453283658981,0.9999984769132876,10.18
2018-12-25,Wind,TWC2201,1271265.57,98.13,17.57,90.8,1.5847589608108512,-0.0139621803391452,0.9999025240093042,8.3
2018-12-26,Wind,TWC2201,475243.24,98.5,16.84,183.2,3.197443189653612,-0.998440764181981,-0.0558215049931637,5.66
2018-12-27,Wind,TWC2201,189083.39,99.15,16.26,90.3,1.5760323145508794,-0.0052359638314194,0.9999862922474267,2.44
2018-12-28,Wind,TWC2201,509961.69,99.64,16.95,68.4,1.1938052083641215,0.3681245526846778,0.9297764858882516,4.15
2018-12-29,Wind,TWC2201,1539119.43,99.76,15.83,310.5,5.419247327442394,0.6494480483301839,-0.7604059656000308,8.78
2018-12-30,Wind,TWC2201,2493862.31,99.5,16.75,312.0,5.445427266222308,0.6691306063588578,-0.7431448254773946,10.75
2018-12-31,Wind,TWC2201,1346357.58,99.18,17.92,310.2,5.41401133968641,0.6454576877239503,-0.7637960286346424,7.93
2019-01-01,Wind,TWC2201,285658.9,98.96,19.68,339.9,5.932374127528726,0.9390942520947088,-0.3436596945856166,4.06
2019-01-02,Wind,TWC2201,2494262.92,98.68,18.6,310.1,5.412266010434417,0.644123629761387,-0.7649214009184314,11.0
2019-01-03,Wind,TWC2201,2648366.41,98.54,18.63,297.6,5.194099853935125,0.4632960351198618,-0.8862035792312147,12.87
2019-01-04,Wind,TWC2201,1305585.65,98.92,18.57,252.8,4.412192349041665,-0.2957080500440468,-0.9552783621223436,6.41
2019-01-05,Wind,TWC2201,1358219.09,99.27,17.57,320.2,5.588544264885843,0.768283523593523,-0.6401096994849559,8.71
2019-01-06,Wind,TWC2201,2547989.76,99.01,18.31,295.3,5.153957281139255,0.4273578633871923,-0.9040825496607784,12.77
2019-01-07,Wind,TWC2201,1597710.04,99.15,17.76,295.9,5.16442925665122,0.4368017883677015,-0.8995577789551806,8.82
2019-01-08,Wind,TWC2201,757106.65,99.42,17.6,304.9,5.32150888933071,0.5721458734455156,-0.8201518758737726,5.68
2019-01-09,Wind,TWC2201,732346.89,99.42,19.21,321.1,5.6042522281537925,0.7782431485260212,-0.6279630576493377,6.1
2019-01-10,Wind,TWC2201,1873144.4,99.27,19.29,307.4,5.365142120630568,0.607375839723286,-0.7944146205354187,12.15
2019-01-11,Wind,TWC2201,1967887.75,99.39,19.26,294.4,5.138249317871306,0.4131044298245417,-0.9106836608061772,9.49
2019-01-12,Wind,TWC2201,1302293.49,99.9,17.69,89.1,1.5550883635269477,0.0157073173118208,0.9998766324816606,7.04
2019-01-13,Wind,TWC2201,791109.95,99.15,19.22,318.4,5.557128338349945,0.7477980904985316,-0.6639262126522418,9.18
2019-01-14,Wind,TWC2201,915967.19,98.3,15.84,203.3,3.5482543693044724,-0.9184463813430872,-0.3955455025629652,7.85
2019-01-15,Wind,TWC2201,2344174.02,98.62,16.24,163.2,2.848377339254746,-0.9573194975320672,0.2890317969444717,11.56
2019-01-16,Wind,TWC2201,1778360.77,98.73,16.36,152.6,2.663372438543347,-0.8878153851364012,0.4601997847838517,8.19
2019-01-17,Wind,TWC2201,448547.77,98.49,19.61,287.2,5.012585611727714,0.2957080500440465,-0.9552783621223436,2.26
2019-01-18,Wind,TWC2201,772991.19,98.71,18.77,306.6,5.351179486614615,0.5962248749656158,-0.8028174751911145,4.59
2019-01-19,Wind,TWC2201,1564565.99,98.74,19.26,309.7,5.405284693426438,0.6387678175155972,-0.7693995550468955,10.26
2019-01-20,Wind,TWC2201,2669741.28,98.32,17.95,294.2,5.134758659367317,0.4099230338415721,-0.9121201161722732,13.99
2019-01-21,Wind,TWC2201,2249437.77,98.23,17.15,290.7,5.073672135547516,0.3534748437792567,-0.9354440308298676,15.17
2019-01-22,Wind,TWC2201,2349081.94,98.72,17.08,299.6,5.229006438975012,0.4939418665842314,-0.8694949295052188,8.47
2019-01-23,Wind,TWC2201,2467462.28,98.4,18.5,299.0,5.218534463463046,0.4848096202463373,-0.8746197071393956,14.82
2019-01-24,Wind,TWC2201,1315367.08,98.93,15.86,136.5,2.38237442897226,-0.7253743710122876,0.6883545756937539,7.04
2019-01-25,Wind,TWC2201,283982.53,99.28,16.36,325.9,5.68802803224952,0.8280603346224942,-0.5606389945632422,3.84
2019-01-26,Wind,TWC2201,2272399.99,99.05,16.28,313.2,5.46637121724624,0.6845471059286886,-0.7289686274214116,10.87
2019-01-27,Wind,TWC2201,2174039.35,98.94,18.86,301.3,5.258677036258916,0.5195191118795097,-0.8544588301328072,10.38
2019-01-28,Wind,TWC2201,2000728.05,99.13,19.98,309.7,5.405284693426438,0.6387678175155972,-0.7693995550468955,9.26
2019-01-29,Wind,TWC2201,1384058.19,99.62,22.11,73.7,1.286307658719821,0.2806667089207877,0.9598052919751868,5.2
2019-01-30,Wind,TWC2201,487689.24,99.95,22.52,313.9,5.4785885220102,0.6934018282758124,-0.7205511116803309,5.53
2019-01-31,Wind,TWC2201,593046.96,99.72,22.43,310.9,5.4262286444503705,0.6547408137173396,-0.7558534691676397,4.69
2019-02-01,Wind,TWC2201,2021960.06,99.14,20.17,303.9,5.304055596810767,0.5577451089796897,-0.8300122850953678,10.71
2019-02-02,Wind,TWC2201,1935604.86,99.65,16.91,124.9,2.179916235740918,-0.5721458734455164,0.820151875873772,8.27
2019-02-03,Wind,TWC2201,964454.04,99.99,18.64,59.3,1.0349802464326374,0.5105429179116058,0.8598522715968734,4.35
2019-02-04,Wind,TWC2201,1259004.2,99.71,19.37,310.0,5.410520681182422,0.6427876096865393,-0.7660444431189781,7.88
2019-02-05,Wind,TWC2201,2392252.81,99.23,19.56,302.8,5.28485697503883,0.5417082102827396,-0.8405666034956845,12.04
2019-02-06,Wind,TWC2201,2090447.99,99.81,15.13,153.1,2.6720990848033184,-0.891797529605214,0.4524347093117829,9.09
2019-02-07,Wind,TWC2201,1400359.32,100.34,14.72,108.8,1.8989182261698303,-0.322265695230511,0.9466492601156964,7.76
2019-02-08,Wind,TWC2201,263858.96,99.87,17.23,27.5,0.4799655442984406,0.8870108331782217,0.4617486132350339,3.86
2019-02-09,Wind,TWC2201,116952.76,99.44,18.88,348.7,6.085963101704227,0.9806146585466128,-0.195946144242518,4.1
2019-02-10,Wind,TWC2201,337177.68,98.92,19.72,36.3,0.6335545184739416,0.8059282822485158,0.5920131787992196,3.81
2019-02-11,Wind,TWC2201,161890.55,98.33,19.63,343.7,5.998696639104511,0.9598052919751868,-0.2806667089207881,2.92
2019-02-12,Wind,TWC2201,1183926.64,98.24,18.53,306.7,5.352924815866609,0.597625146975521,-0.801775644243754,8.78
2019-02-13,Wind,TWC2201,773898.13,98.73,20.28,298.7,5.213298475707062,0.4802234974431886,-0.8771461637055888,5.91
2019-02-14,Wind,TWC2201,877353.14,98.92,19.11,302.9,5.286602304290824,0.5431744499506703,-0.8396198645344134,7.59
2019-02-15,Wind,TWC2201,722000.93,98.85,18.9,301.2,5.25693170700692,0.51802700937313,-0.8553642601605068,7.27
2019-02-16,Wind,TWC2201,1185165.41,98.95,16.23,189.3,3.303908274025266,-0.9868557164068072,-0.1616038211033611,7.84
2019-02-17,Wind,TWC2201,937120.36,99.11,16.55,327.2,5.710717312525446,0.8405666034956841,-0.54170821028274,5.31
2019-02-18,Wind,TWC2201,1886108.02,99.0,17.14,307.3,5.363396791378575,0.6059884002657111,-0.7954734808548958,8.86
2019-02-19,Wind,TWC2201,1168360.29,99.06,17.82,310.3,5.415756668938405,0.6467897795104599,-0.762668329695688,7.38
2019-02-20,Wind,TWC2201,1324191.59,99.13,18.51,301.4,5.260422365510909,0.5210096318405759,-0.8535507972753277,7.52
2019-02-21,Wind,TWC2201,449220.55,99.29,20.15,312.4,5.4524085832302855,0.6743023875837233,-0.7384553406258838,5.69
2019-02-22,Wind,TWC2201,1067967.94,98.85,20.08,313.9,5.4785885220102,0.6934018282758124,-0.7205511116803309,9.82
2019-02-23,Wind,TWC2201,465787.97,98.09,17.11,288.6,5.037020221255635,0.31895930929807,-0.9477684100095856,4.32
2019-02-24,Wind,TWC2201,644485.64,97.83,12.91,168.9,2.9478611066184226,-0.9812926639922452,0.1925219665259075,9.62
2019-02-25,Wind,TWC2201,857990.38,99.49,12.76,162.1,2.829178717482808,-0.9515944038794382,0.3073566177998073,10.54
2019-02-26,Wind,TWC2201,362308.01,99.82,13.83,306.1,5.342452840354643,0.5891963573533425,-0.8079898838980302,3.65
2019-02-27,Wind,TWC2201,2039265.79,99.17,15.39,307.0,5.358160803622591,0.6018150231520479,-0.798635510047293,12.05
2019-02-28,Wind,TWC2201,853315.26,99.75,13.1,177.1,3.0909781052819576,-0.998719357184186,0.0505929400767133,7.9
2019-03-01,Wind,TWC2201,218486.92,100.29,13.3,146.2,2.5516713664157096,-0.8309844692743281,0.556295615500305,3.82
2019-03-02,Wind,TWC2201,123250.41,100.51,13.83,161.6,2.8204520712228365,-0.9488760116444964,0.3156490369471025,5.28
2019-03-03,Wind,TWC2201,86920.36,100.55,16.1,216.4,3.776892501315729,-0.8048937973559143,-0.5934188866037013,2.59
2019-03-04,Wind,TWC2201,1182995.52,100.2,15.62,309.8,5.407030022678433,0.6401096994849556,-0.7682835235935234,8.09
2019-03-05,Wind,TWC2201,1414952.25,99.88,17.14,309.8,5.407030022678433,0.6401096994849556,-0.7682835235935234,7.73
2019-03-06,Wind,TWC2201,818726.5,99.81,17.65,316.3,5.520476424058065,0.7229671459095683,-0.6908824110768582,6.52
2019-03-07,Wind,TWC2201,1318632.56,99.54,18.44,314.0,5.480333851262195,0.6946583704589973,-0.7193398003386511,9.7
2019-03-08,Wind,TWC2201,347024.52,99.27,17.62,45.0,0.7853981633974483,0.7071067811865476,0.7071067811865476,4.57
2019-03-09,Wind,TWC2201,303214.14,99.46,17.02,141.2,2.464404903815993,-0.779337964931474,0.6266038113644606,4.16
2019-03-10,Wind,TWC2201,1017364.05,99.53,16.21,147.7,2.5778513051956247,-0.8452618332218561,0.5343523493898265,6.21
2019-03-11,Wind,TWC2201,307076.41,99.48,17.53,317.6,5.543165704333991,0.7384553406258841,-0.674302387583723,4.03
2019-03-12,Wind,TWC2201,458496.56,99.42,17.45,313.5,5.471607205002223,0.6883545756937537,-0.7253743710122879,6.53
2019-03-13,Wind,TWC2201,1789645.03,99.27,18.5,313.7,5.475097863506211,0.6908824110768579,-0.7229671459095686,9.7
2019-03-14,Wind,TWC2201,1047076.61,99.69,18.57,196.2,3.4243359924128742,-0.9602936856769432,-0.2789911060392289,4.9
2019-03-15,Wind,TWC2201,183229.4,99.87,19.21,314.8,5.4942964852781495,0.7046342099635947,-0.7095707365365209,5.03
2019-03-16,Wind,TWC2201,878169.78,99.94,18.21,295.6,5.159193268895239,0.4320857488019827,-0.9018325264051136,5.99
2019-03-17,Wind,TWC2201,1133307.63,100.37,16.79,121.1,2.113593724165133,-0.5165333288666418,0.8562670846003282,6.01
2019-03-18,Wind,TWC2201,428464.58,100.11,17.55,73.0,1.2740903539558606,0.2923717047227367,0.9563047559630354,3.59
2019-03-19,Wind,TWC2201,818858.92,100.07,17.76,79.7,1.3910274138394807,0.1788022151163495,0.9838850379335417,4.22
2019-03-20,Wind,TWC2201,814775.43,100.12,17.22,101.1,1.764527873766267,-0.1925219665259073,0.9812926639922452,5.11
2019-03-21,Wind,TWC2201,1209369.16,100.3,17.04,97.8,1.7069320084504542,-0.1357155724343043,0.9907478404714436,5.85
2019-03-22,Wind,TWC2201,295087.52,100.21,17.55,59.2,1.0332349171806432,0.5120428648705715,0.8589598969306644,3.1
2019-03-23,Wind,TWC2201,79606.91,99.96,17.32,38.4,0.6702064327658225,0.7836934573258398,0.6211477802783103,2.08
2019-03-24,Wind,TWC2201,439950.56,99.93,17.15,314.4,5.487315168270172,0.6996633405133651,-0.7144726796328037,4.5
2019-03-25,Wind,TWC2201,1378776.43,100.07,18.29,313.0,5.462880558742252,0.6819983600624986,-0.7313537016191703,8.18
2019-03-26,Wind,TWC2201,1910789.94,99.84,18.7,319.8,5.581562947877866,0.7637960286346421,-0.6454576877239506,11.23
2019-03-27,Wind,TWC2201,1925958.33,99.32,18.37,326.4,5.696754678509492,0.8329212407100994,-0.5533915492433442,12.22
2019-03-28,Wind,TWC2201,1642783.16,99.99,15.61,126.5,2.2078415037728267,-0.5948227867513411,0.8038568606172174,7.83
2019-03-29,Wind,TWC2201,1650595.53,100.44,16.04,91.9,1.603957582582789,-0.0331551783885263,0.9994502159417572,7.13
2019-03-30,Wind,TWC2201,1345004.11,100.38,16.98,75.3,1.31423292675173,0.2537579445848057,0.9672677527758768,6.16
2019-03-31,Wind,TWC2201,508441.15,99.78,19.0,25.2,0.439822971502571,0.9048270524660196,0.4257792915650726,4.72
2019-04-01,Wind,TWC2201,962409.55,98.94,17.55,336.3,5.86954227445693,0.9156625933395608,-0.4019477766559604,9.85
2019-04-02,Wind,TWC2201,1157771.35,99.56,13.64,192.0,3.351032163829113,-0.9781476007338056,-0.2079116908177595,7.63
2019-04-03,Wind,TWC2201,1298965.84,100.26,11.59,150.0,2.6179938779914944,-0.8660254037844387,0.4999999999999999,6.49
2019-04-04,Wind,TWC2201,424830.64,99.87,13.0,59.3,1.0349802464326374,0.5105429179116058,0.8598522715968734,2.37
2019-04-05,Wind,TWC2201,1091091.97,99.78,11.7,163.5,2.853613327010729,-0.958819734868193,0.2840153447039226,6.22
2019-04-06,Wind,TWC2201,1391292.31,99.83,10.33,185.1,3.230604445441504,-0.9960410654107696,-0.0888942968664412,7.59
2019-04-07,Wind,TWC2201,730251.67,99.47,11.38,129.2,2.2549653935766734,-0.6320293026648505,0.7749444887041799,4.32
2019-04-08,Wind,TWC2201,698219.29,99.38,12.88,162.5,2.8361600344907854,-0.9537169507482268,0.3007057995042733,7.23
2019-04-09,Wind,TWC2201,871452.44,99.47,13.39,293.8,5.12777734235934,0.4035452963523898,-0.9149596678498249,4.87
2019-04-10,Wind,TWC2201,1960036.25,99.13,15.82,309.1,5.394812717914473,0.6306758074312863,-0.776046407066546,9.79
2019-04-11,Wind,TWC2201,549704.34,98.21,14.05,332.6,5.80496509213314,0.8878153851364015,-0.4601997847838515,7.36
2019-04-12,Wind,TWC2201,550668.87,98.5,11.69,199.8,3.48716784548467,-0.9408807689542256,-0.3387379202452915,10.48
2019-04-13,Wind,TWC2201,219959.07,99.34,8.97,190.9,3.331833542057175,-0.9819587126964436,-0.1890954429898913,6.93
2019-04-14,Wind,TWC2201,186084.67,99.42,9.61,187.8,3.2777283352453512,-0.9907478404714436,-0.1357155724343046,5.42
2019-04-15,Wind,TWC2201,407187.63,99.96,9.85,182.5,3.1852258848896517,-0.9990482215818578,-0.0436193873653358,6.28
2019-04-16,Wind,TWC2201,238726.28,100.48,10.62,177.5,3.097959422289935,-0.9990482215818578,0.043619387365336,6.31
2019-04-17,Wind,TWC2201,438378.65,100.96,10.97,144.6,2.5237460983838003,-0.8151277957285541,0.5792811723426791,5.1
2019-04-18,Wind,TWC2201,1228059.49,101.09,11.17,106.3,1.8552849948699723,-0.2806667089207877,0.9598052919751868,4.1
2019-04-19,Wind,TWC2201,535413.56,100.95,10.85,329.1,5.743878568313339,0.8580649057236448,-0.5135412520581697,5.29
2019-04-20,Wind,TWC2201,1598828.6,100.39,12.82,318.0,5.550147021341968,0.7431448254773942,-0.6691306063588581,9.31
2019-04-21,Wind,TWC2201,518862.07,99.94,13.35,353.9,6.176720222807932,0.9943379441332044,-0.1062640713362339,6.59
2019-04-22,Wind,TWC2201,460593.43,99.86,13.02,93.7,1.6353735091186867,-0.0645323082529578,0.997915618272179,4.7
2019-04-23,Wind,TWC2201,367271.05,99.6,14.01,90.5,1.5795229730548683,-0.0087265354983739,0.9999619230641712,3.59
2019-04-24,Wind,TWC2201,160942.86,99.42,14.23,97.9,1.708677337702449,-0.1374445460371466,0.9905094632383088,2.85
2019-04-25,Wind,TWC2201,696242.68,99.15,14.3,313.5,5.471607205002223,0.6883545756937537,-0.7253743710122879,3.99
2019-04-26,Wind,TWC2201,1729739.99,99.0,14.71,308.5,5.3843407424025065,0.6225146366376193,-0.782608156852414,8.08
2019-04-27,Wind,TWC2201,1587374.13,98.91,15.82,320.4,5.592034923389831,0.7705132427757888,-0.6374239897486903,10.78
2019-04-28,Wind,TWC2201,1347605.28,98.63,13.98,307.0,5.358160803622591,0.6018150231520479,-0.798635510047293,8.97
2019-04-29,Wind,TWC2201,1729131.52,97.87,12.28,312.7,5.457644570986268,0.6781596698680703,-0.7349145951499602,12.15
2019-04-30,Wind,TWC2201,892685.31,99.38,9.82,179.0,3.12413936106985,-0.9998476951563912,0.0174524064372834,10.07
2019-05-01,Wind,TWC2201,201161.16,100.32,10.01,161.2,2.813470754214859,-0.9466492601156964,0.3222656952305112,5.39
2019-05-02,Wind,TWC2201,478548.42,99.92,10.5,304.9,5.32150888933071,0.5721458734455156,-0.8201518758737726,3.61
2019-05-03,Wind,TWC2201,126456.9,100.06,11.52,356.0,6.213372137099813,0.9975640502598242,-0.0697564737441256,1.93
2019-05-04,Wind,TWC2201,934874.81,100.19,11.54,326.8,5.703735995517469,0.8367643134589619,-0.54756322349255,6.92
2019-05-05,Wind,TWC2201,937238.54,100.21,12.76,307.3,5.363396791378575,0.6059884002657111,-0.7954734808548958,5.66
2019-05-06,Wind,TWC2201,450717.5,100.5,12.49,112.2,1.9582594207376376,-0.3778407868184671,0.9258705848099948,3.78
2019-05-07,Wind,TWC2201,383390.72,100.47,11.73,66.6,1.162389281828223,0.3971478906347808,0.917754625683981,4.15
2019-05-08,Wind,TWC2201,33927.62,100.14,12.33,342.4,5.976007358828584,0.9531906677929468,-0.3023698907504451,4.32
2019-05-09,Wind,TWC2201,642370.53,99.93,13.33,336.8,5.878268920716902,0.9191353392552344,-0.393941909590951,7.28
2019-05-10,Wind,TWC2201,1386176.15,99.74,14.28,315.5,5.50651379004211,0.7132504491541817,-0.7009092642998508,9.28
2019-05-11,Wind,TWC2201,945974.45,99.92,13.52,317.2,5.5361843873260135,0.7337298645028765,-0.6794413042615165,7.38
2019-05-12,Wind,TWC2201,853369.78,98.69,13.88,346.5,6.047565858160352,0.9723699203976768,-0.2334453638559052,9.41
2019-05-13,Wind,TWC2201,958938.99,98.72,11.19,241.2,4.209734155810323,-0.4817536741017152,-0.8763066800438636,8.9
2019-05-14,Wind,TWC2201,1666586.33,99.74,9.87,316.5,5.523967082562053,0.7253743710122875,-0.688354575693754,10.22
2019-05-15,Wind,TWC2201,2513471.52,98.75,13.59,294.4,5.138249317871306,0.4131044298245417,-0.9106836608061772,15.01
2019-05-16,Wind,TWC2201,2448417.58,98.41,12.41,275.4,4.806636759992383,0.0941083133185136,-0.99556196460308,13.07
2019-05-17,Wind,TWC2201,277912.53,99.5,7.05,201.6,3.5185837720205684,-0.9297764858882516,-0.3681245526846779,4.77
2019-05-18,Wind,TWC2201,2281854.17,99.33,10.4,306.6,5.351179486614615,0.5962248749656158,-0.8028174751911145,10.94
2019-05-19,Wind,TWC2201,1478566.7,98.84,12.61,278.1,4.853760649796231,0.1409012319375825,-0.9900236577165576,8.61
2019-05-20,Wind,TWC2201,1217676.7,99.43,11.26,308.8,5.38957673015849,0.6266038113644607,-0.7793379649314739,6.45
2019-05-21,Wind,TWC2201,1282703.23,99.83,11.97,322.3,5.625196179177724,0.7912235329674899,-0.6115270401858313,6.49
2019-05-22,Wind,TWC2201,2244560.39,99.79,12.66,312.3,5.450663253978291,0.6730125135097733,-0.7396310949786097,10.19
2019-05-23,Wind,TWC2201,548110.7,100.01,13.49,317.4,5.539675045830002,0.7360970871197342,-0.6768759696826608,3.82
2019-05-24,Wind,TWC2201,1086695.35,100.21,12.17,320.5,5.593780252641826,0.77162458338772,-0.636078220277764,7.31
2019-05-25,Wind,TWC2201,2542167.05,99.9,11.57,312.6,5.455899241734275,0.6768759696826612,-0.7360970871197339,9.93
2019-05-26,Wind,TWC2201,2271997.39,99.5,12.32,304.5,5.314527572322733,0.5664062369248325,-0.8241261886220158,9.74
2019-05-27,Wind,TWC2201,1156779.17,99.19,12.32,319.1,5.569345643113906,0.75585346916764,-0.6547408137173393,8.07
2019-05-28,Wind,TWC2201,738955.54,98.07,13.01,347.8,6.070255138436278,0.9774158942860958,-0.2113247964553889,9.29
2019-05-29,Wind,TWC2201,2329808.32,98.24,13.17,299.3,5.223770451219028,0.4893824517488462,-0.8720692724321206,14.6
2019-05-30,Wind,TWC2201,2600548.17,98.47,13.85,326.1,5.691518690753509,0.8300122850953675,-0.55774510897969,14.46
2019-05-31,Wind,TWC2201,1432264.16,97.28,12.02,316.4,5.522221753310058,0.7241718614374669,-0.6896195437356704,11.73
2019-06-01,Wind,TWC2201,2010126.5,96.54,8.61,285.8,4.988151002199794,0.2722802470405747,-0.9622179935292852,14.1
2019-06-02,Wind,TWC2201,195713.78,97.75,6.83,202.9,3.5412730522964946,-0.9211854055657211,-0.3891239501402061,11.53
2019-06-03,Wind,TWC2201,1216479.83,98.8,7.32,282.2,4.925319149127998,0.2113247964553885,-0.977415894286096,7.41
2019-06-04,Wind,TWC2201,2164729.19,98.42,11.19,299.7,5.230751768227005,0.4954586684324071,-0.8686315144381915,10.8
2019-06-05,Wind,TWC2201,1191364.46,97.51,9.38,142.6,2.4888395133439136,-0.7944146205354179,0.607375839723287,7.75
2019-06-06,Wind,TWC2201,1650744.9,97.43,8.74,285.6,4.984660343695806,0.2689198206152663,-0.963162566797658,9.95
2019-06-07,Wind,TWC2201,724275.97,97.85,8.05,243.4,4.248131399354199,-0.4477590878387694,-0.8941542368393683,8.78
2019-06-08,Wind,TWC2201,1762125.73,98.07,9.07,241.3,4.211479485062317,-0.480223497443189,-0.8771461637055887,9.24
2019-06-09,Wind,TWC2201,1481447.05,99.17,7.89,289.4,5.050982855271589,0.3321611318837025,-0.9432226579476012,7.43
2019-06-10,Wind,TWC2201,1897524.99,99.37,11.18,307.1,5.3599061328745865,0.6032079877452827,-0.7975839288252283,8.39
2019-06-11,Wind,TWC2201,1011510.53,99.29,10.91,330.5,5.768313177841259,0.8703556959398996,-0.4924235601034673,7.3
2019-06-12,Wind,TWC2201,321929.15,98.83,10.88,37.2,0.6492624817418906,0.7965299180241963,0.6045991148623748,5.62
2019-06-13,Wind,TWC2201,1088745.9,98.67,12.78,110.8,1.9338248112097167,-0.355106962408137,0.9348256763960144,7.94
2019-06-14,Wind,TWC2201,850607.77,98.53,12.87,108.5,1.893682238413848,-0.3173046564050922,0.9483236552061992,6.38
2019-06-15,Wind,TWC2201,173838.23,98.15,10.78,243.7,4.253367387110181,-0.4430711908241797,-0.8964864303834406,4.19
2019-06-16,Wind,TWC2201,1806546.76,98.47,10.13,281.9,4.920083161372014,0.2062041853966289,-0.9785089851017784,10.12
2019-06-17,Wind,TWC2201,1467303.17,98.79,8.51,276.3,4.822344723260333,0.1097343110910453,-0.9939609554551796,9.96
2019-06-18,Wind,TWC2201,427330.06,99.62,6.06,208.9,3.6459928074161545,-0.8754645270000179,-0.4832823832550024,6.55
