DATE,POC_Code,RH2M
2016-01-05,CYD0331,60.73
2016-01-06,CYD0331,57.42
2016-01-07,CYD0331,69.73
2016-01-08,CYD0331,65.77
2016-01-09,CYD0331,56.35
2016-01-10,CYD0331,58.98
2016-01-11,CYD0331,54.88
2016-01-12,CYD0331,66.41
2016-01-13,CYD0331,64.57
2016-01-14,CYD0331,60.16
2016-01-15,CYD0331,80.9
2016-01-16,CYD0331,69.89
2016-01-17,CYD0331,71.87
2016-01-18,CYD0331,83.3
2016-01-19,CYD0331,87.49
2016-01-20,CYD0331,68.51
2016-01-21,CYD0331,73.65
2016-01-22,CYD0331,73.73
2016-01-23,CYD0331,81.82
2016-01-24,CYD0331,86.23
2016-01-25,CYD0331,86.33
2016-01-26,CYD0331,89.49
2016-01-27,CYD0331,86.63
2016-01-28,CYD0331,84.88
2016-01-29,CYD0331,78.86
2016-01-30,CYD0331,70.73
2016-01-31,CYD0331,66.03
2016-02-01,CYD0331,69.47
2016-02-02,CYD0331,77.78
2016-02-03,CYD0331,74.34
2016-02-04,CYD0331,75.46
2016-02-05,CYD0331,61.34
2016-02-06,CYD0331,62.71
2016-02-07,CYD0331,67.28
2016-02-08,CYD0331,68.02
2016-02-09,CYD0331,64.65
2016-02-10,CYD0331,55.32
2016-02-11,CYD0331,66.42
2016-02-12,CYD0331,67.39
2016-02-13,CYD0331,62.85
2016-02-14,CYD0331,64.73
2016-02-15,CYD0331,74.7
2016-02-16,CYD0331,78.0
2016-02-17,CYD0331,80.24
2016-02-18,CYD0331,80.29
2016-02-19,CYD0331,75.1
2016-02-20,CYD0331,80.67
2016-02-21,CYD0331,73.17
2016-02-22,CYD0331,67.95
2016-02-23,CYD0331,68.29
2016-02-24,CYD0331,79.76
2016-02-25,CYD0331,83.93
2016-02-26,CYD0331,78.51
2016-02-27,CYD0331,73.96
2016-02-28,CYD0331,72.21
2016-02-29,CYD0331,67.4
2016-03-01,CYD0331,71.89
2016-03-02,CYD0331,67.56
2016-03-03,CYD0331,73.03
2016-03-04,CYD0331,80.18
2016-03-05,CYD0331,82.95
2016-03-06,CYD0331,80.69
2016-03-07,CYD0331,79.24
2016-03-08,CYD0331,69.24
2016-03-09,CYD0331,65.09
2016-03-10,CYD0331,74.12
2016-03-11,CYD0331,68.25
2016-03-12,CYD0331,79.37
2016-03-13,CYD0331,86.25
2016-03-14,CYD0331,84.29
2016-03-15,CYD0331,91.12
2016-03-16,CYD0331,72.63
2016-03-17,CYD0331,66.49
2016-03-18,CYD0331,83.4
2016-03-19,CYD0331,83.85
2016-03-20,CYD0331,86.24
2016-03-21,CYD0331,85.93
2016-03-22,CYD0331,79.83
2016-03-23,CYD0331,88.56
2016-03-24,CYD0331,87.52
2016-03-25,CYD0331,82.92
2016-03-26,CYD0331,80.08
2016-03-27,CYD0331,81.93
2016-03-28,CYD0331,73.94
2016-03-29,CYD0331,86.1
2016-03-30,CYD0331,70.69
2016-03-31,CYD0331,81.82
2016-04-01,CYD0331,91.44
2016-04-02,CYD0331,87.2
2016-04-03,CYD0331,81.32
2016-04-04,CYD0331,71.89
2016-04-05,CYD0331,74.24
2016-04-06,CYD0331,83.28
2016-04-07,CYD0331,86.09
2016-04-08,CYD0331,75.0
2016-04-09,CYD0331,73.31
2016-04-10,CYD0331,86.71
2016-04-11,CYD0331,87.08
2016-04-12,CYD0331,78.64
2016-04-13,CYD0331,77.61
2016-04-14,CYD0331,86.56
2016-04-15,CYD0331,84.92
2016-04-16,CYD0331,87.29
2016-04-17,CYD0331,90.21
2016-04-18,CYD0331,79.01
2016-04-19,CYD0331,81.72
2016-04-20,CYD0331,82.5
2016-04-21,CYD0331,87.14
2016-04-22,CYD0331,90.2
2016-04-23,CYD0331,85.77
2016-04-24,CYD0331,84.31
2016-04-25,CYD0331,81.16
2016-04-26,CYD0331,81.82
2016-04-27,CYD0331,85.98
2016-04-28,CYD0331,81.21
2016-04-29,CYD0331,93.61
2016-04-30,CYD0331,92.28
2016-05-01,CYD0331,93.01
2016-05-02,CYD0331,94.19
2016-05-03,CYD0331,86.49
2016-05-04,CYD0331,90.86
2016-05-05,CYD0331,68.74
2016-05-06,CYD0331,88.4
2016-05-07,CYD0331,91.16
2016-05-08,CYD0331,93.92
2016-05-09,CYD0331,97.36
2016-05-10,CYD0331,91.96
2016-05-11,CYD0331,86.94
2016-05-12,CYD0331,87.47
2016-05-13,CYD0331,86.71
2016-05-14,CYD0331,84.91
2016-05-15,CYD0331,91.82
2016-05-16,CYD0331,91.87
2016-05-17,CYD0331,84.98
2016-05-18,CYD0331,90.31
2016-05-19,CYD0331,87.51
2016-05-20,CYD0331,93.03
2016-05-21,CYD0331,93.93
2016-05-22,CYD0331,88.83
2016-05-23,CYD0331,96.48
2016-05-24,CYD0331,93.54
2016-05-25,CYD0331,95.75
2016-05-26,CYD0331,96.46
2016-05-27,CYD0331,93.21
2016-05-28,CYD0331,98.26
2016-05-29,CYD0331,96.59
2016-05-30,CYD0331,96.56
2016-05-31,CYD0331,96.28
2016-06-01,CYD0331,92.29
2016-06-02,CYD0331,94.09
2016-06-03,CYD0331,96.71
2016-06-04,CYD0331,95.47
2016-06-05,CYD0331,92.15
2016-06-06,CYD0331,96.31
2016-06-07,CYD0331,79.9
2016-06-08,CYD0331,93.59
2016-06-09,CYD0331,98.76
2016-06-10,CYD0331,92.2
2016-06-11,CYD0331,91.02
2016-06-12,CYD0331,90.92
2016-06-13,CYD0331,96.7
2016-06-14,CYD0331,90.44
2016-06-15,CYD0331,86.64
2016-06-16,CYD0331,93.99
2016-06-17,CYD0331,96.99
2016-06-18,CYD0331,95.15
2016-06-19,CYD0331,91.49
2016-06-20,CYD0331,98.13
2016-06-21,CYD0331,96.81
2016-06-22,CYD0331,91.81
2016-06-23,CYD0331,96.37
2016-06-24,CYD0331,87.54
2016-06-25,CYD0331,95.82
2016-06-26,CYD0331,97.48
2016-06-27,CYD0331,96.56
2016-06-28,CYD0331,92.4
2016-06-29,CYD0331,89.5
2016-06-30,CYD0331,91.77
2016-07-01,CYD0331,86.85
2016-07-02,CYD0331,97.2
2016-07-03,CYD0331,97.9
2016-07-04,CYD0331,95.33
2016-07-05,CYD0331,83.54
2016-07-06,CYD0331,94.41
2016-07-07,CYD0331,91.14
2016-07-08,CYD0331,95.06
2016-07-09,CYD0331,79.61
2016-07-10,CYD0331,79.84
2016-07-11,CYD0331,93.76
2016-07-12,CYD0331,96.71
2016-07-13,CYD0331,94.5
2016-07-14,CYD0331,86.65
2016-07-15,CYD0331,86.84
2016-07-16,CYD0331,90.66
2016-07-17,CYD0331,94.27
2016-07-18,CYD0331,94.61
2016-07-19,CYD0331,94.37
2016-07-20,CYD0331,89.23
2016-07-21,CYD0331,83.1
2016-07-22,CYD0331,94.95
2016-07-23,CYD0331,93.88
2016-07-24,CYD0331,92.42
2016-07-25,CYD0331,87.29
2016-07-26,CYD0331,94.64
2016-07-27,CYD0331,93.06
2016-07-28,CYD0331,92.12
2016-07-29,CYD0331,90.04
2016-07-30,CYD0331,91.43
2016-07-31,CYD0331,88.29
2016-08-01,CYD0331,94.22
2016-08-02,CYD0331,87.11
2016-08-03,CYD0331,97.01
2016-08-04,CYD0331,94.56
2016-08-05,CYD0331,95.69
2016-08-06,CYD0331,93.74
2016-08-07,CYD0331,88.74
2016-08-08,CYD0331,96.06
2016-08-09,CYD0331,87.72
2016-08-10,CYD0331,89.48
2016-08-11,CYD0331,88.36
2016-08-12,CYD0331,94.45
2016-08-13,CYD0331,82.78
2016-08-14,CYD0331,96.9
2016-08-15,CYD0331,88.97
2016-08-16,CYD0331,87.26
2016-08-17,CYD0331,92.24
2016-08-18,CYD0331,94.1
2016-08-19,CYD0331,90.12
2016-08-20,CYD0331,92.36
2016-08-21,CYD0331,90.65
2016-08-22,CYD0331,85.11
2016-08-23,CYD0331,87.64
2016-08-24,CYD0331,94.44
2016-08-25,CYD0331,93.86
2016-08-26,CYD0331,93.86
2016-08-27,CYD0331,85.82
2016-08-28,CYD0331,92.04
2016-08-29,CYD0331,89.08
2016-08-30,CYD0331,87.86
2016-08-31,CYD0331,88.44
2016-09-01,CYD0331,89.73
2016-09-02,CYD0331,89.75
2016-09-03,CYD0331,84.66
2016-09-04,CYD0331,90.97
2016-09-05,CYD0331,87.21
2016-09-06,CYD0331,80.43
2016-09-07,CYD0331,87.55
2016-09-08,CYD0331,89.91
2016-09-09,CYD0331,84.74
2016-09-10,CYD0331,63.06
2016-09-11,CYD0331,79.91
2016-09-12,CYD0331,90.17
2016-09-13,CYD0331,78.7
2016-09-14,CYD0331,85.97
2016-09-15,CYD0331,86.07
2016-09-16,CYD0331,86.55
2016-09-17,CYD0331,86.01
2016-09-18,CYD0331,92.32
2016-09-19,CYD0331,87.97
2016-09-20,CYD0331,83.88
2016-09-21,CYD0331,78.33
2016-09-22,CYD0331,80.03
2016-09-23,CYD0331,82.69
2016-09-24,CYD0331,89.95
2016-09-25,CYD0331,90.48
2016-09-26,CYD0331,90.86
2016-09-27,CYD0331,90.95
2016-09-28,CYD0331,88.53
2016-09-29,CYD0331,89.34
2016-09-30,CYD0331,88.55
2016-10-01,CYD0331,84.01
2016-10-02,CYD0331,88.37
2016-10-03,CYD0331,79.32
2016-10-04,CYD0331,87.3
2016-10-05,CYD0331,83.13
2016-10-06,CYD0331,81.87
2016-10-07,CYD0331,75.5
2016-10-08,CYD0331,77.97
2016-10-09,CYD0331,76.07
2016-10-10,CYD0331,79.57
2016-10-11,CYD0331,85.16
2016-10-12,CYD0331,82.52
2016-10-13,CYD0331,87.51
2016-10-14,CYD0331,83.16
2016-10-15,CYD0331,80.93
2016-10-16,CYD0331,84.09
2016-10-17,CYD0331,81.22
2016-10-18,CYD0331,85.06
2016-10-19,CYD0331,84.43
2016-10-20,CYD0331,83.6
2016-10-21,CYD0331,69.7
2016-10-22,CYD0331,62.88
2016-10-23,CYD0331,74.56
2016-10-24,CYD0331,87.89
2016-10-25,CYD0331,81.6
2016-10-26,CYD0331,85.08
2016-10-27,CYD0331,83.36
2016-10-28,CYD0331,90.82
2016-10-29,CYD0331,77.41
2016-10-30,CYD0331,69.65
2016-10-31,CYD0331,79.32
2016-11-01,CYD0331,86.75
2016-11-02,CYD0331,77.64
2016-11-03,CYD0331,79.42
2016-11-04,CYD0331,78.26
2016-11-05,CYD0331,81.85
2016-11-06,CYD0331,86.49
2016-11-07,CYD0331,72.37
2016-11-08,CYD0331,82.31
2016-11-09,CYD0331,73.57
2016-11-10,CYD0331,71.64
2016-11-11,CYD0331,84.14
2016-11-12,CYD0331,80.87
2016-11-13,CYD0331,75.91
2016-11-14,CYD0331,85.33
2016-11-15,CYD0331,84.44
2016-11-16,CYD0331,80.13
2016-11-17,CYD0331,86.0
2016-11-18,CYD0331,79.08
2016-11-19,CYD0331,75.86
2016-11-20,CYD0331,75.37
2016-11-21,CYD0331,81.58
2016-11-22,CYD0331,78.25
2016-11-23,CYD0331,86.51
2016-11-24,CYD0331,90.19
2016-11-25,CYD0331,80.66
2016-11-26,CYD0331,78.53
2016-11-27,CYD0331,77.27
2016-11-28,CYD0331,76.49
2016-11-29,CYD0331,76.77
2016-11-30,CYD0331,73.79
2016-12-01,CYD0331,75.67
2016-12-02,CYD0331,73.69
2016-12-03,CYD0331,80.07
2016-12-04,CYD0331,75.39
2016-12-05,CYD0331,76.46
2016-12-06,CYD0331,82.14
2016-12-07,CYD0331,89.98
2016-12-08,CYD0331,85.53
2016-12-09,CYD0331,82.43
2016-12-10,CYD0331,73.65
2016-12-11,CYD0331,77.68
2016-12-12,CYD0331,76.48
2016-12-13,CYD0331,73.93
2016-12-14,CYD0331,80.49
2016-12-15,CYD0331,73.48
2016-12-16,CYD0331,77.07
2016-12-17,CYD0331,76.0
2016-12-18,CYD0331,77.58
2016-12-19,CYD0331,72.18
2016-12-20,CYD0331,69.53
2016-12-21,CYD0331,79.35
2016-12-22,CYD0331,70.3
2016-12-23,CYD0331,74.96
2016-12-24,CYD0331,76.59
2016-12-25,CYD0331,74.64
2016-12-26,CYD0331,74.85
2016-12-27,CYD0331,72.63
2016-12-28,CYD0331,68.13
2016-12-29,CYD0331,71.81
2016-12-30,CYD0331,67.72
2016-12-31,CYD0331,83.09
2017-01-01,CYD0331,77.66
2017-01-02,CYD0331,79.02
2017-01-03,CYD0331,84.75
2017-01-04,CYD0331,72.79
2017-01-05,CYD0331,68.48
2017-01-06,CYD0331,74.68
2017-01-07,CYD0331,79.21
2017-01-08,CYD0331,78.11
2017-01-09,CYD0331,79.44
2017-01-10,CYD0331,69.54
2017-01-11,CYD0331,80.23
2017-01-12,CYD0331,68.96
2017-01-13,CYD0331,70.25
2017-01-14,CYD0331,78.12
2017-01-15,CYD0331,70.12
2017-01-16,CYD0331,76.27
2017-01-17,CYD0331,76.12
2017-01-18,CYD0331,83.17
2017-01-19,CYD0331,79.67
2017-01-20,CYD0331,71.97
2017-01-21,CYD0331,82.54
2017-01-22,CYD0331,90.25
2017-01-23,CYD0331,77.67
2017-01-24,CYD0331,80.21
2017-01-25,CYD0331,71.07
2017-01-26,CYD0331,79.64
2017-01-27,CYD0331,74.0
2017-01-28,CYD0331,72.64
2017-01-29,CYD0331,73.85
2017-01-30,CYD0331,62.92
2017-01-31,CYD0331,81.08
2017-02-01,CYD0331,71.27
2017-02-02,CYD0331,72.7
2017-02-03,CYD0331,77.79
2017-02-04,CYD0331,77.11
2017-02-05,CYD0331,78.2
2017-02-06,CYD0331,87.28
2017-02-07,CYD0331,74.82
2017-02-08,CYD0331,71.16
2017-02-09,CYD0331,76.03
2017-02-10,CYD0331,82.23
2017-02-11,CYD0331,82.99
2017-02-12,CYD0331,80.92
2017-02-13,CYD0331,82.97
2017-02-14,CYD0331,76.9
2017-02-15,CYD0331,73.07
2017-02-16,CYD0331,75.98
2017-02-17,CYD0331,81.3
2017-02-18,CYD0331,79.74
2017-02-19,CYD0331,77.36
2017-02-20,CYD0331,78.64
2017-02-21,CYD0331,83.71
2017-02-22,CYD0331,74.78
2017-02-23,CYD0331,73.56
2017-02-24,CYD0331,72.16
2017-02-25,CYD0331,78.44
2017-02-26,CYD0331,70.84
2017-02-27,CYD0331,69.52
2017-02-28,CYD0331,72.27
2017-03-01,CYD0331,76.09
2017-03-02,CYD0331,73.8
2017-03-03,CYD0331,83.87
2017-03-04,CYD0331,79.11
2017-03-05,CYD0331,75.72
2017-03-06,CYD0331,82.0
2017-03-07,CYD0331,78.86
2017-03-08,CYD0331,70.82
2017-03-09,CYD0331,64.55
2017-03-10,CYD0331,64.02
2017-03-11,CYD0331,86.69
2017-03-12,CYD0331,92.02
2017-03-13,CYD0331,90.72
2017-03-14,CYD0331,83.45
2017-03-15,CYD0331,67.99
2017-03-16,CYD0331,71.08
2017-03-17,CYD0331,77.03
2017-03-18,CYD0331,69.57
2017-03-19,CYD0331,69.54
2017-03-20,CYD0331,82.58
2017-03-21,CYD0331,77.72
2017-03-22,CYD0331,76.89
2017-03-23,CYD0331,71.16
2017-03-24,CYD0331,75.45
2017-03-25,CYD0331,83.12
2017-03-26,CYD0331,92.51
2017-03-27,CYD0331,85.15
2017-03-28,CYD0331,78.48
2017-03-29,CYD0331,77.75
2017-03-30,CYD0331,79.15
2017-03-31,CYD0331,86.86
2017-04-01,CYD0331,86.11
2017-04-02,CYD0331,81.18
2017-04-03,CYD0331,78.97
2017-04-04,CYD0331,85.5
2017-04-05,CYD0331,86.68
2017-04-06,CYD0331,86.94
2017-04-07,CYD0331,86.58
2017-04-08,CYD0331,76.94
2017-04-09,CYD0331,75.32
2017-04-10,CYD0331,89.9
2017-04-11,CYD0331,90.0
2017-04-12,CYD0331,95.15
2017-04-13,CYD0331,96.91
2017-04-14,CYD0331,94.32
2017-04-15,CYD0331,84.34
2017-04-16,CYD0331,87.97
2017-04-17,CYD0331,84.88
2017-04-18,CYD0331,83.55
2017-04-19,CYD0331,87.99
2017-04-20,CYD0331,88.32
2017-04-21,CYD0331,85.61
2017-04-22,CYD0331,81.85
2017-04-23,CYD0331,85.72
2017-04-24,CYD0331,93.4
2017-04-25,CYD0331,87.33
2017-04-26,CYD0331,89.97
2017-04-27,CYD0331,88.63
2017-04-28,CYD0331,83.25
2017-04-29,CYD0331,91.92
2017-04-30,CYD0331,91.62
2017-05-01,CYD0331,86.76
2017-05-02,CYD0331,90.14
2017-05-03,CYD0331,90.64
2017-05-04,CYD0331,87.46
2017-05-05,CYD0331,89.2
2017-05-06,CYD0331,90.11
2017-05-07,CYD0331,89.08
2017-05-08,CYD0331,92.85
2017-05-09,CYD0331,91.43
2017-05-10,CYD0331,95.2
2017-05-11,CYD0331,96.53
2017-05-12,CYD0331,90.47
2017-05-13,CYD0331,85.73
2017-05-14,CYD0331,90.54
2017-05-15,CYD0331,89.23
2017-05-16,CYD0331,92.82
2017-05-17,CYD0331,94.42
2017-05-18,CYD0331,86.6
2017-05-19,CYD0331,83.06
2017-05-20,CYD0331,88.51
2017-05-21,CYD0331,91.32
2017-05-22,CYD0331,94.76
2017-05-23,CYD0331,91.71
2017-05-24,CYD0331,90.38
2017-05-25,CYD0331,94.96
2017-05-26,CYD0331,97.48
2017-05-27,CYD0331,93.87
2017-05-28,CYD0331,92.03
2017-05-29,CYD0331,96.48
2017-05-30,CYD0331,95.42
2017-05-31,CYD0331,96.87
2017-06-01,CYD0331,97.91
2017-06-02,CYD0331,95.12
2017-06-03,CYD0331,92.3
2017-06-04,CYD0331,94.79
2017-06-05,CYD0331,94.2
2017-06-06,CYD0331,88.94
2017-06-07,CYD0331,96.89
2017-06-08,CYD0331,94.57
2017-06-09,CYD0331,95.74
2017-06-10,CYD0331,90.18
2017-06-11,CYD0331,95.73
2017-06-12,CYD0331,92.24
2017-06-13,CYD0331,88.37
2017-06-14,CYD0331,89.54
2017-06-15,CYD0331,95.58
2017-06-16,CYD0331,86.74
2017-06-17,CYD0331,93.83
2017-06-18,CYD0331,98.03
2017-06-19,CYD0331,87.59
2017-06-20,CYD0331,89.15
2017-06-21,CYD0331,95.7
2017-06-22,CYD0331,96.65
2017-06-23,CYD0331,96.51
2017-06-24,CYD0331,94.59
2017-06-25,CYD0331,84.53
2017-06-26,CYD0331,95.28
2017-06-27,CYD0331,95.8
2017-06-28,CYD0331,97.0
2017-06-29,CYD0331,97.13
2017-06-30,CYD0331,98.0
2017-07-01,CYD0331,99.25
2017-07-02,CYD0331,97.31
2017-07-03,CYD0331,92.29
2017-07-04,CYD0331,92.06
2017-07-05,CYD0331,88.94
2017-07-06,CYD0331,92.34
2017-07-07,CYD0331,92.85
2017-07-08,CYD0331,90.67
2017-07-09,CYD0331,91.86
2017-07-10,CYD0331,90.06
2017-07-11,CYD0331,96.03
2017-07-12,CYD0331,96.36
2017-07-13,CYD0331,97.76
2017-07-14,CYD0331,96.45
2017-07-15,CYD0331,96.99
2017-07-16,CYD0331,97.41
2017-07-17,CYD0331,98.14
2017-07-18,CYD0331,93.37
2017-07-19,CYD0331,97.52
2017-07-20,CYD0331,95.51
2017-07-21,CYD0331,95.7
2017-07-22,CYD0331,95.81
2017-07-23,CYD0331,92.68
2017-07-24,CYD0331,96.61
2017-07-25,CYD0331,94.72
2017-07-26,CYD0331,96.62
2017-07-27,CYD0331,96.39
2017-07-28,CYD0331,90.2
2017-07-29,CYD0331,88.39
2017-07-30,CYD0331,95.81
2017-07-31,CYD0331,97.73
2017-08-01,CYD0331,93.34
2017-08-02,CYD0331,93.05
2017-08-03,CYD0331,93.48
2017-08-04,CYD0331,89.23
2017-08-05,CYD0331,91.83
2017-08-06,CYD0331,96.13
2017-08-07,CYD0331,93.44
2017-08-08,CYD0331,95.06
2017-08-09,CYD0331,89.6
2017-08-10,CYD0331,93.68
2017-08-11,CYD0331,93.34
2017-08-12,CYD0331,88.73
2017-08-13,CYD0331,94.55
2017-08-14,CYD0331,92.06
2017-08-15,CYD0331,91.32
2017-08-16,CYD0331,91.3
2017-08-17,CYD0331,89.9
2017-08-18,CYD0331,92.56
2017-08-19,CYD0331,92.26
2017-08-20,CYD0331,93.77
2017-08-21,CYD0331,81.27
2017-08-22,CYD0331,71.82
2017-08-23,CYD0331,90.04
2017-08-24,CYD0331,89.97
2017-08-25,CYD0331,89.96
2017-08-26,CYD0331,90.82
2017-08-27,CYD0331,87.78
2017-08-28,CYD0331,90.77
2017-08-29,CYD0331,87.07
2017-08-30,CYD0331,90.05
2017-08-31,CYD0331,93.89
2017-09-01,CYD0331,90.9
2017-09-02,CYD0331,89.13
2017-09-03,CYD0331,87.14
2017-09-04,CYD0331,87.86
2017-09-05,CYD0331,91.9
2017-09-06,CYD0331,89.18
2017-09-07,CYD0331,91.2
2017-09-08,CYD0331,90.03
2017-09-09,CYD0331,88.93
2017-09-10,CYD0331,93.63
2017-09-11,CYD0331,91.7
2017-09-12,CYD0331,91.56
2017-09-13,CYD0331,93.7
2017-09-14,CYD0331,93.43
2017-09-15,CYD0331,83.3
2017-09-16,CYD0331,78.45
2017-09-17,CYD0331,91.46
2017-09-18,CYD0331,96.51
2017-09-19,CYD0331,87.64
2017-09-20,CYD0331,87.09
2017-09-21,CYD0331,91.15
2017-09-22,CYD0331,82.55
2017-09-23,CYD0331,87.54
2017-09-24,CYD0331,87.78
2017-09-25,CYD0331,80.56
2017-09-26,CYD0331,86.88
2017-09-27,CYD0331,82.82
2017-09-28,CYD0331,83.01
2017-09-29,CYD0331,80.59
2017-09-30,CYD0331,79.71
2017-10-01,CYD0331,80.56
2017-10-02,CYD0331,81.26
2017-10-03,CYD0331,84.76
2017-10-04,CYD0331,81.08
2017-10-05,CYD0331,78.04
2017-10-06,CYD0331,81.92
2017-10-07,CYD0331,92.56
2017-10-08,CYD0331,89.05
2017-10-09,CYD0331,89.35
2017-10-10,CYD0331,85.69
2017-10-11,CYD0331,81.69
2017-10-12,CYD0331,76.45
2017-10-13,CYD0331,77.91
2017-10-14,CYD0331,80.99
2017-10-15,CYD0331,80.69
2017-10-16,CYD0331,75.36
2017-10-17,CYD0331,80.83
2017-10-18,CYD0331,79.29
2017-10-19,CYD0331,73.68
2017-10-20,CYD0331,74.6
2017-10-21,CYD0331,76.43
2017-10-22,CYD0331,80.13
2017-10-23,CYD0331,85.3
2017-10-24,CYD0331,81.72
2017-10-25,CYD0331,91.51
2017-10-26,CYD0331,75.56
2017-10-27,CYD0331,72.54
2017-10-28,CYD0331,67.7
2017-10-29,CYD0331,76.1
2017-10-30,CYD0331,82.7
2017-10-31,CYD0331,78.95
2017-11-01,CYD0331,76.87
2017-11-02,CYD0331,79.83
2017-11-03,CYD0331,85.02
2017-11-04,CYD0331,76.27
2017-11-05,CYD0331,78.76
2017-11-06,CYD0331,74.05
2017-11-07,CYD0331,87.8
2017-11-08,CYD0331,82.76
2017-11-09,CYD0331,80.88
2017-11-10,CYD0331,77.02
2017-11-11,CYD0331,77.28
2017-11-12,CYD0331,80.36
2017-11-13,CYD0331,72.96
2017-11-14,CYD0331,73.23
2017-11-15,CYD0331,72.6
2017-11-16,CYD0331,70.61
2017-11-17,CYD0331,76.6
2017-11-18,CYD0331,67.2
2017-11-19,CYD0331,66.78
2017-11-20,CYD0331,80.46
2017-11-21,CYD0331,77.76
2017-11-22,CYD0331,75.35
2017-11-23,CYD0331,76.11
2017-11-24,CYD0331,75.75
2017-11-25,CYD0331,79.37
2017-11-26,CYD0331,81.04
2017-11-27,CYD0331,80.69
2017-11-28,CYD0331,71.57
2017-11-29,CYD0331,78.67
2017-11-30,CYD0331,74.36
2017-12-01,CYD0331,65.75
2017-12-02,CYD0331,74.61
2017-12-03,CYD0331,70.51
2017-12-04,CYD0331,68.51
2017-12-05,CYD0331,77.15
2017-12-06,CYD0331,75.51
2017-12-07,CYD0331,65.06
2017-12-08,CYD0331,76.65
2017-12-09,CYD0331,75.39
2017-12-10,CYD0331,69.36
2017-12-11,CYD0331,75.35
2017-12-12,CYD0331,66.69
2017-12-13,CYD0331,81.18
2017-12-14,CYD0331,63.78
2017-12-15,CYD0331,73.95
2017-12-16,CYD0331,76.25
2017-12-17,CYD0331,77.65
2017-12-18,CYD0331,59.16
2017-12-19,CYD0331,65.95
2017-12-20,CYD0331,57.1
2017-12-21,CYD0331,73.8
2017-12-22,CYD0331,65.74
2017-12-23,CYD0331,61.07
2017-12-24,CYD0331,55.17
2017-12-25,CYD0331,75.1
2017-12-26,CYD0331,65.79
2017-12-27,CYD0331,61.81
2017-12-28,CYD0331,57.73
2017-12-29,CYD0331,57.13
2017-12-30,CYD0331,69.35
2017-12-31,CYD0331,77.6
2018-01-01,CYD0331,62.33
2018-01-02,CYD0331,60.31
2018-01-03,CYD0331,65.25
2018-01-04,CYD0331,74.72
2018-01-05,CYD0331,81.01
2018-01-06,CYD0331,63.32
2018-01-07,CYD0331,59.64
2018-01-08,CYD0331,72.06
2018-01-09,CYD0331,71.29
2018-01-10,CYD0331,77.33
2018-01-11,CYD0331,83.18
2018-01-12,CYD0331,73.72
2018-01-13,CYD0331,68.07
2018-01-14,CYD0331,62.54
2018-01-15,CYD0331,65.28
2018-01-16,CYD0331,65.56
2018-01-17,CYD0331,77.08
2018-01-18,CYD0331,69.75
2018-01-19,CYD0331,66.43
2018-01-20,CYD0331,65.46
2018-01-21,CYD0331,62.94
2018-01-22,CYD0331,70.6
2018-01-23,CYD0331,66.11
2018-01-24,CYD0331,72.44
2018-01-25,CYD0331,66.72
2018-01-26,CYD0331,57.11
2018-01-27,CYD0331,56.66
2018-01-28,CYD0331,67.25
2018-01-29,CYD0331,57.74
2018-01-30,CYD0331,59.22
2018-01-31,CYD0331,67.29
2018-02-01,CYD0331,87.86
2018-02-02,CYD0331,74.68
2018-02-03,CYD0331,67.38
2018-02-04,CYD0331,73.37
2018-02-05,CYD0331,72.96
2018-02-06,CYD0331,69.71
2018-02-07,CYD0331,69.27
2018-02-08,CYD0331,65.15
2018-02-09,CYD0331,66.63
2018-02-10,CYD0331,73.52
2018-02-11,CYD0331,90.64
2018-02-12,CYD0331,76.81
2018-02-13,CYD0331,72.53
2018-02-14,CYD0331,71.69
2018-02-15,CYD0331,72.4
2018-02-16,CYD0331,70.57
2018-02-17,CYD0331,67.75
2018-02-18,CYD0331,72.97
2018-02-19,CYD0331,74.72
2018-02-20,CYD0331,92.04
2018-02-21,CYD0331,91.05
2018-02-22,CYD0331,82.61
2018-02-23,CYD0331,79.48
2018-02-24,CYD0331,74.07
2018-02-25,CYD0331,80.73
2018-02-26,CYD0331,76.13
2018-02-27,CYD0331,80.65
2018-02-28,CYD0331,80.23
2018-03-01,CYD0331,87.45
2018-03-02,CYD0331,85.14
2018-03-03,CYD0331,85.45
2018-03-04,CYD0331,81.06
2018-03-05,CYD0331,81.48
2018-03-06,CYD0331,87.36
2018-03-07,CYD0331,78.44
2018-03-08,CYD0331,79.19
2018-03-09,CYD0331,80.23
2018-03-10,CYD0331,75.44
2018-03-11,CYD0331,71.51
2018-03-12,CYD0331,82.32
2018-03-13,CYD0331,73.24
2018-03-14,CYD0331,76.5
2018-03-15,CYD0331,83.36
2018-03-16,CYD0331,69.31
2018-03-17,CYD0331,76.12
2018-03-18,CYD0331,80.32
2018-03-19,CYD0331,83.69
2018-03-20,CYD0331,84.29
2018-03-21,CYD0331,91.04
2018-03-22,CYD0331,87.15
2018-03-23,CYD0331,86.67
2018-03-24,CYD0331,84.65
2018-03-25,CYD0331,83.63
2018-03-26,CYD0331,82.09
2018-03-27,CYD0331,80.9
2018-03-28,CYD0331,79.37
2018-03-29,CYD0331,76.58
2018-03-30,CYD0331,82.93
2018-03-31,CYD0331,76.3
2018-04-01,CYD0331,77.34
2018-04-02,CYD0331,81.88
2018-04-03,CYD0331,71.14
2018-04-04,CYD0331,77.9
2018-04-05,CYD0331,78.05
